30938073,30936412,30919866,30878770,30843400,30665568,30660856,30638029,30615169,30614378
26542322,23578228,23355455,21294118,20376835,18628900,18628870,18628865,18628840,18628834
30753236,30219201,29857189,29773662,29751064,23264646,28510206,22486335,22429402,21958041
29766023,29326697,29129531,28051919,26988550,9207029,8913383,8733135,8510529,1633326
30106905,29057286,28814316,28788753,28707948,26193618,26134813,25090542,24989369,24880377
30822067,30594137,30576173,30468604,30464064,29400511,29289175,29099225,29053306,28956597
30946469,30941684,30924904,30869718,30852129,30535413,30529130,30503993,30487518,30426584
26906932,26118142,23983893,23761381,22737637,6197480,6280703,7465256,6275470,1148902
26666986,24270423,19144191,18795880,18629180,16356269,12659507,12537554,11796056,12341337
30837576,30813820,30758869,30688856,30568987,29705071,29702026,29540512,29244005,29231287
30866909,30866782,30687298,30610992,30606321,29468069,29090965,28865711,28760929,28475641
30926321,30893619,30870405,30782896,30764688,29436943,29417205,29394126,29316863,29235387
30478029,30149059,27534441,26542706,25736793,15366372,15150159,15024157,12712205,12226710
30937401,30897348,30896328,30872577,30820047,29988085,29652634,29632382,29549330,29549329
30936493,30872401,26912656,25320307,23596324,17004325,16984815,15764371,8740999,6777464
30659503,30341961,30328199,29803338,29101024,27339202,27336370,27122965,27004282,26795059
30746523,30697663,30696753,30619497,30533661,29795649,29688747,29507190,29461298,29435747
30891726,30673601,30463003,29908485,28871137,26148230,24814246,24002588,8635674,1604550
30573546,30552025,30410003,30096299,29973404,27545891,27013733,26343929,26105115,26091035
25597707,24459106,24120474,22606931,19763933,10892744,10502806,10220960,10097148,9621431
30671044,29292042,28424283,28420387,28178646,23651542,23596073,22685351,22585731,22228770
30220251,30007417,29378020,28951552,28831067,26841307,26615215,26100883,25683604,25370836
30858384,30722027,30659182,30122538,30055837,28678401,28539926,28497568,28485815,28259707
30855176,30462160,29948422,29807856,29599410,25845003,27508108,25245322,25213678,25006859
30339633,28067713,25710421,24919177,24080131,17885648,17032758,16933338,16878882,16802862
30753871,30074795,30024858,29020100,28809961,17460428,17154430,16731764,16196878,15323567
29300007,27898900,27136027,23487895,23269772,18467280,18191589,17441402,17235037,17235036
30125279,29931777,29180706,29147568,27717597,20333225,19554472,18245770,17331617,17289216
30839617,30838994,30804180,30779448,30723889,29603143,29580381,29530384,29492534,29460505
30926973,30912313,30907667,30898150,30883828,30728081,30720718,30705421,30699343,30697468
30953408,30924434,30909261,30882764,30880626,30615200,30609287,30608854,30566835,30545411
30849681,30815523,30786124,30711120,30704561,30020542,29958297,29951813,29909030,29876145
30655598,29381148,29038867,28905132,28391526,24094743,24068893,23956302,23712987,23587283
30947706,30548289,30473697,30322028,30251962,28569153,28456237,28396665,28326225,27587157
21720150,19504351,15384084,15265083,12861998,12580789,11694338,11389159,10965110,9856561
30842225,30827496,30670880,30583724,30571686,29356820,29109184,28771245,28679688,28304195
30931934,30885832,30789749,30769012,30739813,28782535,28751205,28727208,28625910,28552562
30946143,30883051,30816967,30788847,30771144,30127037,30099056,30010850,29895599,29801739
29209041,28757209,28079255,27214556,25006165,10767539,10097109,9718793,9359660,9350988
30936408,30902706,30873549,30856020,30820411,30638513,30631230,30598904,30581945,30573116
23151451,16568888,15342913,12384547,11818159,9853521,9824052,9823377,9774275,9712767
30948622,30918745,30915070,30787400,30726097,29237681,29070702,29052237,29046268,29016856
30539716,28264694,27048932,26619124,25959646,16904100,16901895,14749836,12242242,12201811
30211119,29677511,29449326,29335545,29335436,24658595,24371312,24184354,24173312,24055062
30334222,29791868,23115121,21925515,20610562,11381614,11334362,11087657,10594234,10458113
30833390,30503783,30291356,29750799,29691419,25730879,25473435,25390934,25362483,25132448
30575285,29371626,29358710,28763055,28128359,23575371,22801500,22028628,21439036,21097902
30944477,30703099,30642834,30635353,30578442,30061167,30026314,30022023,30006544,29976931
29778097,29208640,28356341,28243516,26832689,18356293,18283333,17121432,17102102,17090666
30260315,30245212,30233328,28450542,27824044,22666186,22496577,21911617,21766044,21721138
30897399,30785435,30420610,30273865,29936708,27998756,27225009,27031426,26897114,26461037
30705424,30700833,30449657,30357393,30283035,28496997,28183275,28089741,27799067,27402902
30765323,30625630,30439340,30058987,28510759,23613315,21112279,20880860,20867138,20730868
30875484,30736820,30710651,30519450,30283985,28468917,28414085,28408976,28358245,28087420
